2024-09-26 00:59:38.799076+02|1727305178.799076|0/193F168|26472808
2024-09-26 00:59:39.807779+02|1727305179.807779|0/6178798|102205336
2024-09-26 00:59:40.815853+02|1727305180.815853|0/A494798|172574616
2024-09-26 00:59:41.824351+02|1727305181.824351|0/DDDA530|232629552
2024-09-26 00:59:42.832331+02|1727305182.832331|0/1111A498|286368920
2024-09-26 00:59:43.840733+02|1727305183.840733|0/140D4370|336413552
2024-09-26 00:59:44.848935+02|1727305184.848935|0/16BC94D0|381457616
2024-09-26 00:59:45.856777+02|1727305185.856777|0/190B3928|420165928
2024-09-26 00:59:46.865036+02|1727305186.865036|0/1B474E20|457657888
2024-09-26 00:59:47.873242+02|1727305187.873242|0/1D6DF090|493744272
2024-09-26 00:59:48.881255+02|1727305188.881255|0/1F72B980|527612288
2024-09-26 00:59:49.88937+02|1727305189.889370|0/21598910|559515920
2024-09-26 00:59:50.897203+02|1727305190.897203|0/23273C28|589773864
2024-09-26 00:59:51.90506+02|1727305191.905060|0/24E90590|619251088
2024-09-26 00:59:52.913243+02|1727305192.913243|0/268CE738|646768440
2024-09-26 00:59:53.921288+02|1727305193.921288|0/282D7EF8|674070264
2024-09-26 00:59:54.929036+02|1727305194.929036|0/29B95B78|700013432
2024-09-26 00:59:55.93713+02|1727305195.937130|0/2B364D98|724979096
2024-09-26 00:59:56.944821+02|1727305196.944821|0/2CA3C388|748929928
2024-09-26 00:59:57.952539+02|1727305197.952539|0/2E0903A0|772342688
2024-09-26 00:59:58.960263+02|1727305198.960263|0/2F75ABF8|796240888
2024-09-26 00:59:59.968334+02|1727305199.968334|0/30CD5D58|818765144
2024-09-26 01:00:00.976063+02|1727305200.976063|0/32202E88|840969864
2024-09-26 01:00:01.9838+02|1727305201.983800|0/3367B608|862434824
2024-09-26 01:00:02.991031+02|1727305202.991031|0/34B6AF80|884387712
2024-09-26 01:00:03.998454+02|1727305203.998454|0/35FB7990|905673104
2024-09-26 01:00:05.005959+02|1727305205.005959|0/373025E8|925902312
2024-09-26 01:00:06.013801+02|1727305206.013801|0/3866F208|946270728
2024-09-26 01:00:07.021906+02|1727305207.021906|0/399BD8D8|966514904
2024-09-26 01:00:08.029674+02|1727305208.029674|0/3ACC6FC8|986476488
2024-09-26 01:00:09.037059+02|1727305209.037059|0/3BEDE278|1005445752
2024-09-26 01:00:10.044869+02|1727305210.044869|0/3CFD11A0|1023218080
2024-09-26 01:00:11.053411+02|1727305211.053411|0/3E1182E8|1041335016
2024-09-26 01:00:12.061811+02|1727305212.061811|0/3F296270|1059676784
2024-09-26 01:00:13.069826+02|1727305213.069826|0/403EE1B8|1077862840
2024-09-26 01:00:14.07794+02|1727305214.077940|0/41558DA0|1096125856
2024-09-26 01:00:15.085757+02|1727305215.085757|0/425CEFA0|1113386912
2024-09-26 01:00:16.093368+02|1727305216.093368|0/4361DB58|1130486616
2024-09-26 01:00:17.100642+02|1727305217.100642|0/44623D80|1147288960
2024-09-26 01:00:18.107923+02|1727305218.107923|0/45623928|1164065064
2024-09-26 01:00:19.115191+02|1727305219.115191|0/465F6288|1180656264
2024-09-26 01:00:20.122395+02|1727305220.122395|0/475B4FE8|1197166568
